Count,Label,Sentence
1,a,"Moderate-to-large left pleural effusion, with adjacent airspace disease or atelectasis"
1,a,Moderate-to-severe cardiomegaly with probable pulmonary artery hypertension
1,a,More focal right base airspace disease may represent scar given the stability over time
1,a,"Multifocal scattered bibasilar patchy and XXXX pulmonary opacities again noted, most consistent with atelectasisinfiltrate"
1,a,"Multilevel flowing anterior thoracic spine osteophytes, which could represent changes of diffuse idiopathic skeletal hyperostosis (DISH"
1,a,"Multiple bilateral pulmonary nodules, concerning for metastatic disease"
1,a,"No focal consolidation, pneumothorax, or large pleural effusion identified (blunting of costophrenic recesses bilaterally may represent small effusions or pleural thickeningscar"
1,a,No pleural effusion or pneumothorax.amp;gt; Extensive left upper quadrant splenic calcification may reflect old granulomatous disease
1,a,Nodular densities projecting over right 5th and 6th ribs may healing rib fracture; XXXX recommended to rule-out underlying pulmonary nodule
1,a,Nodular opacity at the left apex may be exaggerated by overlapping bone silhouettes
1,a,"Nodular opacity overlying the upper lungs bilaterally may represent overlying telemetry XXXX XXXX, correlate clinically"
1,a,"Nonspecific, findings may indicate edema or atypical infection"
1,a,"Obscuration of the bilateral lung bases, XXXX combination of atelectasis, infiltrate, effusions"
1,a,"Obscured right heart XXXX with streaky right medial basilar airspace opacities, possibly due to airspace disease versus atelectasis"
1,a,"Opacities in the bilateral upper lobes could represent scarring, however the absence of comparison exam, recommend short interval followup radiograph or CT thorax to document resolution"
1,a,"Opacity in the lingula is favored to represent prominent pericardial fat, but lingular atelectasis or infiltrate cannot be ruled out"
1,a,"Or, if clinical findings are not compatible with XXXX may be of XXXX"
1,a,Other etiologies may include mycoplasma pneumonia or viral pneumonia
1,a,Oval sclerotic density projecting over the inferior right glenoid may represent synovial osteochondromatosis or cortical XXXX XXXX
1,a,Overall stable appearance of the chest suggesting pulmonary fibrosis
1,a,Overexpanded lungs suggests emphysema
1,a,Patchy alveolar and interstitial opacities within the lung bases bilaterally representing an infectious etiology versus chronic lung disease
1,a,"Patchy and streaky bibasilar atelectasis or scarring, unchanged from prior study 3"
1,a,"Patchy left basilar subsegmental atelectasis, infiltrates andor small left pleural effusion"
1,a,"Patchy left lower lobe airspace disease, concerning for pneumonia"
1,a,"Patchy left lower lobe airspace disease, possibly atelectasis or pneumonia"
1,a,"Patchy opacities in right upper lobe, concerning for pneumonia, given history"
1,a,"Patchy opacity left base, may represent evolving infiltrate"
1,a,Patchy right lower lobe airspace disease may be due to atelectasis or infiltrate
1,a,Patchy right lower lobe infiltrate as well as probable left basilar infiltrate versus atelectasis
1,a,Perihilar opacities which may represent changes due to bronchiectasis
1,a,Pleural effusions or pneumothorax
1,a,Possibility of left rib 7 anterior nondisplaced fracture as described
1,a,Possibility of tuberculosis should be excluded
1,a,Possible COPD but no acute pulmonary disease
1,a,Possible XXXX body in the axillary recess of the left shoulder
1,a,Possible XXXX effusions
1,a,Possible XXXX right pleural effusion
1,a,Possible apical cavitation
1,a,Possible area of pneumonitis right lower lobe
1,a,Possible infiltrates in the right lung and left base
1,a,Possible lower posterior lateral left rib fractures as described above
1,a,Possible lower thoracic XXXX deformity not well characterized on todays study
1,a,Possible old injury or developmental anomaly partially T12-L1
1,a,Possible right lower lobe pneumonia
1,a,Possible right shoulder calcific tendinitis
1,a,Possible right upper lobe cavity
1,a,Possible small effusions
1,a,"Possible small right pleural effusion, without focal consolidation or pneumothorax"
1,a,Possible subtle increased opacity in right apex otherwise unremarkable appearance of lung XXXX
1,a,Possible subtle increased opacity in right apex versus technique
1,a,Possible tuberculosis
1,a,"Primary differential considerations include increased size of prominent epicardial fat, pericardial mass, pleural mass or cardiac aneurysm"
1,a,Probable COPD and old granulomatous disease
1,a,Probable DISH of the thoracic spine
1,a,Probable XXXX left pleural effusion
1,a,Probable XXXX post your recess effusions
1,a,Probable XXXX posterior recess effusions with mild basilar atelectasis
1,a,Probable XXXX posterior recess pleural effusion
2,a,Probable XXXX residual left pneumothorax
1,a,Probable bilateral pleural effusions and elevation of both hemidiaphragms
1,a,Probable hiatal hernia
1,a,"Probable interstitial edema, less XXXX fibrosis"
1,a,Probable large hiatal hernia
1,a,Probable large retrocardiac hiatal hernia
2,a,Probable lateral right 8th rib fracture
1,a,Probable left midlung and left basilar atelectasis
1,a,Probable mild cardiomegaly
1,a,"Probable mild cardiomegaly, without evidence of acute failure"
1,a,Probable nerve stimulator noted
1,a,Probable old lateral right rib fractures
1,a,Probable pectus deformity
1,a,Probable previous granulomatous disease
1,a,Probable prominent epicardial fat pads on either side
1,a,Probable right lower lobe pneumonia
1,a,Probable small bilateral pleural effusions
1,a,Probable very small pleural effusions and minimal questionable interstitial edema
1,a,"Probably scarring in the left apex, although difficult to exclude a cavitary lesion"
1,a,Prominence of left hilum which could be due to nodulelymph node or superimposing blood XXXX
1,a,Prominence of the left hilum may be secondary to adenopathy or enlarged pulmonary vasculature
1,a,Prominence of the pulmonary outflow and XXXX most XXXX indicates enlarged pulmonary arteries and raise concern for pulmonary artery hypertension
1,a,Prominent interstitial markings are again noted which are predominantly lower lobe and peripheral suggesting pulmonary fibrosis
1,a,"Prominent interstitial markings in the central lungs and bases which may be secondary to low lung volumes with bronchovascular crowding, differential considerations include interstitial infiltrates of inflammatory or infectious etiology and mild pulmonary edema"
1,a,"Prominent interstitium, possibly due to mild volume overload"
1,a,"Prominent pulmonary vasculature, subpleural edema, and peribronchial cuffing suggestive of volume overload versus viral bronchiolitis"
1,a,"Pulmonary opacity seen in the right lung base, may indicate focal infiltrate"
1,a,Pulmonary vascular congestion versus chronic fibrotic changes
1,a,"Pulmonary vasculature is increased with mildly increased interstitial markings and fissural thickening, suggesting mild pulmonary edema"
1,a,Question XXXX pleural effusions
1,a,"Question concomitant left basilar opacity, may represent atelectasis or infiltrate"
1,a,Question edema or atypical infection
1,a,Question large pulmonary arteries
2,a,"Question left atrial enlargement, XXXX appreciated on lateral view"
1,a,Question left basilar atelectasis versus infiltrate
1,a,Question mild pulmonary vascular congestion in a patient with prosthetic aortic valve
1,a,"Question mild right atrial enlargement, no findings to suggest pulmonary edema"
1,a,Question of left lower lobe pneumonia andor pleural effusion
1,a,"Question of posterior 10 rib fracture, correlate with XXXX tenderness"
1,a,Question of this could be developing or resolving pneumonia
1,a,Question patchy opacity left base
1,a,Question pericardial effusion
1,a,"Question prior right upper lobe resection, no acute abnormality"
1,a,Question small amount of free intraperitoneal air on the right
1,a,Question small right pleural effusion versus pleural thickening
1,a,Questionable anterior XXXX cortical disruption seen XXXX on lateral view
1,a,Questionable old left posterior third and fourth rib fractures
1,a,Questionable small bowel loops are also visualized inthe large hernia
1,a,Questionable small right midlung nodule
1,a,"Questionable thin-walled cavitary lesion in the right lower lobe, only seen on the AP view and may represent artifact"
1,a,Questioned some vague right lower lobe opacity on the frontal film
1,a,Radiographic findings suggestive of emphysema
1,a,Redemonstration and stable appearance of bilateral calcified granulomaslymph XXXX
1,a,"Remaining obliteration of the bilateral pleural sinus, more on left than right side, which may represent scarring alternatively small pleural effusions"
1,a,Residual small left effusion and questionable small right pleural effusion
1,a,Right aortic XXXX with probable aberrant left subclavian artery
1,a,Right basilar XXXX opacity may represent atelectasis
1,a,"Right basilar infiltrate or atelectasis, and XXXX bilateral pleural effusions"
1,a,"Right basilar opacity with associated blunting of costophrenic XXXX on lateral view may represent small pleural effusion, atelectasis, andor consolidation"
1,a,Right hemidiaphragm elevation with XXXX XXXX density near the right costophrenic XXXX most suggestive of subsegmental atelectasis
1,a,Right hilar calcification suggests a previous granulomatous process
1,a,Right hilar calcifications and dense right lung nodule suggest a previous granulomatous process
1,a,Right hilar calcifications are suggestive of prior granulomatous disease
1,a,Right hilar calcifications suggest a previous granulomatous process
1,a,Right hilum appears prominent and may contain some enlarged lymph XXXX
1,a,Right lower lobe airspace disease and small effusion probably representing pneumonia
1,a,"Right lower lobe infiltrate, suggestive of pneumonia"
1,a,Right lower lobe opacity may represent focal infiltrate versus atelectasis
1,a,"Right lung bronchovascular crowding and indistinct vascular margination which may be secondary to crowding, infiltrates or pulmonary edema"
1,a,Right mid lung mass with mild right paratracheal soft tissue may be secondary to associated lymphadenopathy
